,Mean,Std,Max,Min,"Range (i.e., max-min)",Percentage above mean,Sum of net loads during business hours,Sum of net loads during non-business hours,Skewness,Kurtosis,Mode of 5-bin histogram,Longest period above mean,Longest period of successive increase,Peak_all: number,Peak_all: time,Peak_all: shortest interval between two peaks,Peak_all: duration,Peak_longest: occurrence time,Peak_longest: duration,Peak_longest: upward slope,Peak_longest: downward slope,Season,Intra-week Group,Installed PV Capacity (kW)
11,22.701588541666666,8.006981462567524,37.49850000000001,9.88,27.618500000000004,0.3958333333333333,368.16399999999993,721.51225,0.17245257638847075,-0.8003741923473191,23.68925,7.5,4.0,1,[20.],,[5.5],20.0,5.5,2.0,-1.0,3,1,0.0
12,23.108734374999997,7.872732857088368,37.15650000000001,10.092999999999998,27.063500000000012,0.5833333333333334,416.3175,692.90175,-0.011570867487741698,-0.781552647734054,23.624750000000006,7.0,3.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,1,0.0
13,19.89227604166667,6.841381118985205,35.005750000000006,9.354249999999997,25.65150000000001,0.375,319.08549999999997,635.7437500000001,0.37647513130686033,-0.523309633193056,17.0497,6.5,3.5,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,1,0.0
14,17.367333333333328,6.033385169192035,29.408250000000002,7.992250000000001,21.416,0.3958333333333333,282.65825,550.97375,0.37441661897509126,-0.5732115698970142,14.41705,7.0,3.5,1,[19.5],,[4.5],19.5,4.5,2.0,-1.0,3,1,0.0
15,15.496390625000002,4.945097860904526,25.871000000000002,7.382749999999999,18.488250000000004,0.4166666666666667,250.65999999999997,493.16675,0.2930703817788795,-0.7101565940870311,12.929224999999999,6.5,4.0,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,1,0.0
16,15.973505208333338,5.297431117682179,26.806250000000002,7.488500000000001,19.31775,0.3958333333333333,259.266,507.46225,0.3144580041902752,-0.6701457731222678,17.147375000000004,7.0,3.5,2,[ 7.   19.75],6.375,[0.5 4. ],19.75,4.0,1.0,-1.0,3,1,0.0
17,15.695901041666671,4.81700249894503,25.921749999999996,7.6885,18.233249999999995,0.4583333333333333,265.89625,487.50700000000006,0.12551324784071696,-0.7452188087678664,16.805124999999997,7.0,5.5,1,[19.75],,[5.],19.75,5.0,1.0,-2.0,3,1,0.0
18,16.164286458333336,5.266446963291321,27.325,7.3919999999999995,19.933,0.3958333333333333,272.2922500000001,503.5935,0.2448804982586818,-0.5970544547916221,17.3585,7.0,3.5,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,1,0.0
19,16.09444791666667,5.111064235781754,25.775999999999996,7.461000000000002,18.314999999999994,0.4375,274.38825,498.14525000000003,0.14625812302330882,-0.7137836334179486,16.618499999999997,7.0,4.0,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,1,0.0
20,16.564421874999994,5.189083831547102,25.884999999999998,7.563,18.322,0.5416666666666666,291.14399999999995,503.94825000000003,-0.0010117086041221415,-0.7827692702513018,16.723999999999997,8.0,3.5,1,[19.5],,[4.5],19.5,4.5,2.0,-1.0,3,1,0.0
21,15.785927083333334,4.510216576862356,24.736000000000004,7.792249999999999,16.943750000000005,0.5,270.1265,487.59799999999996,0.124407271427472,-0.7293111103062175,16.264125,7.5,4.5,1,[19.75],,[5.],19.75,5.0,1.0,-2.0,1,1,0.0
22,15.531765624999998,5.0528014706278315,25.303500000000003,7.432499999999999,17.871000000000002,0.4583333333333333,259.489,486.03575,0.31942940753181315,-0.6549910658587446,16.368,7.5,4.0,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,1,1,0.0
23,14.759989583333331,3.9154011375081135,22.33325000000001,7.3462499999999995,14.98700000000001,0.5416666666666666,256.55375,451.92575000000005,-0.07461629345287768,-0.6367546922599066,14.839750000000004,8.0,4.5,1,[20.],,[3.5],20.0,3.5,1.0,-1.0,1,1,0.0
24,15.506125000000004,4.223710506190519,23.298000000000002,7.686249999999999,15.611750000000002,0.5416666666666666,264.22749999999996,480.0665,-0.14706245945561833,-0.6912319201647974,15.492125,8.0,4.5,1,[20.25],,[4.],20.25,4.0,1.0,-2.0,1,1,0.0
25,15.15848958333333,4.245417573984408,22.826499999999992,7.8592499999999985,14.967249999999993,0.4375,256.07425,471.53325,0.11204589027277864,-0.7412820660723289,15.342874999999994,7.0,4.0,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,1,1,0.0
26,14.104901041666663,3.7143433403284973,21.509750000000004,7.7775,13.732250000000004,0.4583333333333333,231.96249999999998,445.07275,0.09342039814962212,-0.7411147227541384,14.643625000000002,7.5,3.0,1,[20.],,[4.5],20.0,4.5,1.0,-1.0,1,1,0.0
27,14.961114583333334,3.8328987598862203,23.73825,8.5515,15.18675,0.3958333333333333,245.86225,472.27124999999995,0.36120046850496984,-0.42917878892067973,13.107525,6.5,4.0,1,[20.],,[4.5],20.0,4.5,1.0,-1.0,1,1,0.0
28,15.31883333333333,3.7039429213920885,22.569750000000006,9.268500000000003,13.301250000000003,0.3958333333333333,255.193,480.11100000000005,0.1863631237552593,-0.7326164859188746,13.258875000000003,7.0,2.5,1,[20.],,[4.5],20.0,4.5,1.0,-1.0,1,1,0.0
29,15.430093750000003,4.08008767669817,23.414,8.434750000000001,14.97925,0.4166666666666667,262.23075,478.41375,0.16539976188400424,-0.6508641365608652,15.924375000000001,6.5,5.0,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,1,1,0.0
30,15.053354166666667,4.138191982300781,23.0715,8.353499999999999,14.718000000000002,0.375,250.37400000000002,472.187,0.29165216157153684,-0.7534342427182139,15.7125,7.5,3.0,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,1,1,0.0
31,14.78853125,3.961385173624891,22.676000000000002,8.544,14.132000000000001,0.4791666666666667,251.7115,458.138,0.30224477557992724,-0.6053213605966627,15.610000000000003,7.5,4.0,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,1,1,0.0
32,14.712036458333337,4.29994853590496,24.734500000000004,8.107,16.627500000000005,0.3958333333333333,240.68674999999996,465.49099999999993,0.5185944804471854,-0.41494566459112425,13.09525,6.5,3.5,1,[20.],,[3.5],20.0,3.5,1.0,-1.0,1,1,0.0
33,15.354213541666667,4.648705813681951,24.982,7.944000000000001,17.037999999999997,0.4375,263.1265,473.8757499999999,0.25622199661148054,-0.6378463811871788,16.463,7.0,3.5,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,1,1,0.0
34,14.957786458333333,4.584541501745062,25.734750000000002,7.978250000000001,17.756500000000003,0.3958333333333333,241.28250000000003,476.69125,0.5065463762256978,-0.3074237215412272,13.305200000000001,7.0,4.5,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,1,0.0
35,16.253890625,5.565615941857277,27.670749999999998,7.325249999999999,20.3455,0.4375,271.5935,508.59324999999995,0.27765396249602525,-0.6168010663707646,17.498,6.5,5.0,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,1,0.0
36,17.056703124999995,5.959338558194874,28.9995,7.9902500000000005,21.00925,0.3958333333333333,277.92875000000004,540.7929999999999,0.3881190069183792,-0.6218343979379748,14.293025,6.5,3.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,1,0.0
37,16.163177083333334,5.764323685114023,28.687000000000012,7.9315,20.755500000000012,0.4375,258.74925,517.08325,0.5826108652795293,-0.4247732113509115,14.158150000000004,6.5,4.5,1,[19.5],,[4.5],19.5,4.5,2.0,-2.0,3,1,0.0
38,16.541239583333333,5.641486587465946,30.032500000000006,8.046750000000001,21.985750000000003,0.3958333333333333,268.21125,525.76825,0.5945551180802435,-0.1609873240970332,14.642475000000003,6.5,3.5,1,[19.5],,[4.5],19.5,4.5,2.0,-1.0,3,1,0.0
39,17.018468749999993,5.929318734278776,31.568999999999996,7.9197500000000005,23.649249999999995,0.375,278.43649999999997,538.4499999999999,0.5351686064720611,-0.27887961836905584,15.014524999999999,7.0,4.0,1,[19.5],,[4.5],19.5,4.5,1.0,-2.0,3,1,0.0
40,17.827432291666664,6.512358992143401,33.18875000000001,8.322999999999999,24.865750000000013,0.4166666666666667,276.07025,579.6465000000001,0.6051120863678101,-0.48095768599513056,15.782725000000001,7.0,3.5,1,[19.25],,[4.],19.25,4.0,2.0,-1.0,3,1,0.0
41,18.075067708333332,6.429462998154226,32.55,8.161750000000001,24.388249999999996,0.4166666666666667,296.98199999999997,570.62125,0.3949972605885203,-0.5066285860585116,15.478225,6.5,3.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,1,0.0
42,17.970182291666664,6.263439678698664,31.0125,8.382500000000002,22.629999999999995,0.4375,286.86975,575.6990000000001,0.44997717193715486,-0.7216801677385694,15.1715,7.0,3.5,1,[19.5],,[4.5],19.5,4.5,2.0,-1.0,3,1,0.0
43,18.717833333333335,6.868889804334994,32.46275,8.182499999999997,24.280250000000002,0.375,297.10349999999994,601.3525,0.3451977470850733,-0.7857185308727517,15.466574999999997,7.0,4.0,1,[20.],,[5.5],20.0,5.5,2.0,-1.0,3,1,0.0
44,20.213354166666672,7.5181192153373235,35.03975,8.94225,26.097499999999997,0.3958333333333333,320.30600000000004,649.9350000000001,0.422244603384213,-0.7357881357607834,16.771499999999996,7.0,5.0,1,[20.],,[4.5],20.0,4.5,1.0,-1.0,3,1,0.0
45,21.214718749999996,7.251561121906965,35.31400000000001,9.494000000000002,25.820000000000007,0.4375,353.2205,665.0860000000001,0.18565900918592537,-0.849055246890472,22.404000000000003,7.5,5.5,1,[20.25],,[5.],20.25,5.0,1.0,-1.0,3,1,0.0
46,19.94414583333333,7.209424845376257,32.978750000000005,8.934749999999998,24.044000000000008,0.4375,325.48075,631.83825,0.19239506609130774,-0.99612585008507,16.14795,7.5,3.5,1,[20.],,[5.5],20.0,5.5,2.0,-1.0,3,1,0.0
47,20.77586979166667,7.446195242088822,34.64200000000001,9.546000000000001,25.09600000000001,0.4166666666666667,339.17499999999995,658.06675,0.24832786769868392,-0.9164544611767247,17.074800000000003,8.0,4.0,1,[19.75],,[5.],19.75,5.0,2.0,-1.0,2,1,0.0
48,21.751874999999995,7.6411762083042,36.48100000000001,10.1325,26.34850000000001,0.3958333333333333,348.20275,695.8872499999999,0.3470478099693122,-0.8323612075491473,18.037050000000004,7.5,4.0,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,2,1,0.0
49,21.328963541666667,7.384973227106313,36.38175000000001,10.246249999999998,26.135500000000015,0.4375,352.87425,670.9159999999999,0.26908399949857953,-0.885335731895776,18.0869,7.0,5.0,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,2,1,0.0
50,24.617854166666675,8.225661704771042,37.15475000000001,10.69775,26.457000000000008,0.6041666666666666,470.29775,711.3592500000002,-0.2660869096589456,-1.180323168960013,13.34345,14.5,6.5,2,[17.5  19.75],1.125,[0.5 3. ],19.75,3.0,1.0,-1.0,2,1,0.0
51,24.521999999999995,8.300115502459388,38.89250000000001,10.458499999999997,28.434000000000015,0.6041666666666666,441.59549999999996,735.4605000000001,-0.16122206616469908,-0.9165084047847909,24.675500000000007,11.0,5.0,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,2,2,0.0
52,26.887093749999995,9.083873394680596,40.37350000000002,11.873500000000003,28.500000000000018,0.625,518.5765,772.004,-0.40854831180423146,-1.072492714659373,31.823500000000017,15.0,3.5,1,[19.],,[3.5],19.0,3.5,1.0,-1.0,2,2,0.0
53,24.59278125,8.528656891564077,39.6605,10.766499999999997,28.894000000000002,0.5,431.7365,748.7169999999999,0.03166514791365189,-0.9064643764183944,25.213499999999996,8.5,5.0,1,[19.5],,[4.5],19.5,4.5,2.0,-1.0,2,2,0.0
54,22.533343749999997,7.411997713558354,33.9015,9.369,24.5325,0.6666666666666666,417.3445,664.2559999999999,-0.3587377094557764,-0.9173830442334219,26.541749999999997,16.0,3.0,2,[19.25 21.75],1.25,[3. 1.],19.25,3.0,1.0,-1.0,2,2,0.0
55,22.142739583333334,7.489876277759296,35.42399999999999,9.740999999999998,25.682999999999993,0.5,383.2455,679.6060000000001,-0.043150498052992634,-0.8724391665523727,22.582499999999996,8.0,3.5,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,2,2,0.0
56,23.151635416666664,8.28370143007967,40.31100000000001,9.821000000000002,30.490000000000006,0.4791666666666667,404.7485,706.53,0.15490787510592238,-0.7615014686779311,25.066000000000003,9.0,3.0,2,[19. 22.],1.5,[3.5 1.5],19.0,3.5,1.0,-1.0,2,2,0.0
57,26.136729166666665,9.153022919345608,40.942499999999995,11.330999999999998,29.6115,0.625,487.55400000000003,767.0089999999999,-0.22577694901803802,-1.0713381516546574,26.136749999999996,9.5,5.0,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,2,2,0.0
58,22.837197916666668,7.347518862499595,36.6835,10.184999999999995,26.498500000000007,0.5208333333333334,397.8205,698.3649999999998,-0.10035337364031535,-0.8529055539965276,23.43425,6.5,3.5,1,[20.25],,[5.],20.25,5.0,1.0,-1.0,3,2,0.0
59,22.04008333333333,7.841655490162067,34.44899999999999,8.7595,25.689499999999992,0.5833333333333334,403.5485,654.3755000000001,-0.24443866148330515,-0.9957730133574936,21.604249999999993,7.5,3.0,1,[19.25],,[4.],19.25,4.0,1.0,-1.0,3,2,0.0
60,21.504791666666662,6.761385458704491,34.25399999999999,9.910999999999998,24.342999999999993,0.5416666666666666,378.99850000000004,653.2314999999999,-0.1330001637838175,-0.8803594695409283,22.082499999999996,7.0,4.0,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,2,0.0
61,23.634937500000003,8.179380714399702,36.355500000000006,9.247499999999999,27.108000000000008,0.6041666666666666,435.305,699.172,-0.3473188614543724,-0.9602118916284033,22.801500000000004,12.5,4.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,2,0.0
62,23.616364583333336,8.065672130974,38.546499999999995,10.101,28.445499999999996,0.6041666666666666,446.2915,687.294,-0.16417845829903938,-1.0049590156554111,24.323749999999997,14.5,4.5,2,[17.5 20. ],1.25,[0.5 3.5],20.0,3.5,1.0,-1.0,3,2,0.0
63,21.81556250000001,6.7195602066722895,33.91750000000001,10.134999999999998,23.782500000000013,0.5833333333333334,395.11800000000005,652.029,-0.17890303194647592,-0.896321621504458,22.026250000000005,6.5,4.0,2,[19.25 21.5 ],1.125,[3.  0.5],19.25,3.0,1.0,-1.0,3,2,0.0
64,19.74421875,6.278860892167472,30.599,8.8645,21.7345,0.5416666666666666,357.2579999999999,590.4645,-0.16471439750071554,-0.953834986140349,19.731749999999998,7.5,3.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,2,0.0
65,16.965156250000003,4.805336279808549,25.715,8.012000000000002,17.702999999999996,0.625,300.1605,514.167,-0.3542911061187707,-0.7135817600501038,16.863500000000002,6.5,2.0,2,[18.   20.75],1.375,[1.5 3. ],20.75,3.0,1.0,-2.0,3,2,0.0
66,16.523833333333336,5.104902478595671,25.0525,7.361000000000001,17.691499999999998,0.6875,306.374,486.77,-0.34600243386236235,-0.8791342774208055,16.20675,16.5,3.0,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,2,0.0
67,16.60396875,4.862282884405406,24.955999999999996,7.637000000000001,17.318999999999996,0.625,309.04650000000004,487.9440000000001,-0.37795544523929386,-0.8401788385992708,19.760299999999997,6.5,4.0,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,2,0.0
68,15.968010416666667,4.755876572604657,25.985000000000007,7.429500000000001,18.555500000000006,0.6041666666666666,288.18399999999997,478.2805000000001,-0.14908017491252964,-0.5625488643820109,16.707250000000002,7.5,4.5,2,[18.5  20.75],1.125,[1.5 2. ],20.75,2.0,1.0,-1.0,3,2,0.0
69,17.167312500000012,5.229927605283885,26.572499999999998,7.958,18.6145,0.625,319.704,504.32700000000006,-0.27611259308776065,-0.9226454579227878,17.26525,7.5,3.5,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,3,2,0.0
70,16.87778125,5.431174956238608,28.647,7.4415000000000004,21.205499999999997,0.5625,302.10600000000005,508.0275000000001,-0.05222729655811816,-0.5624075899362144,18.044249999999998,9.0,4.0,1,[20.5],,[3.5],20.5,3.5,1.0,-1.0,3,2,0.0
71,16.546083333333335,4.942220715146403,25.227499999999996,7.669499999999999,17.557999999999996,0.625,301.3,492.912,-0.20348991496153798,-0.850523275819631,16.448499999999996,11.0,3.5,2,[18.   20.75],1.375,[1.5 2. ],20.75,2.0,1.0,-1.0,3,2,0.0
72,15.820916666666669,4.224563832680113,22.306000000000004,7.359000000000002,14.947000000000003,0.6458333333333334,294.771,464.63300000000004,-0.5713779335487922,-0.7481268674889501,17.821900000000007,9.0,4.0,2,[17.75 20.75],1.5,[1. 2.],20.75,2.0,2.0,-1.0,1,2,0.0
73,15.95998958333333,4.5283664232737575,24.7125,8.063000000000002,16.649499999999996,0.5833333333333334,294.119,471.96049999999997,-0.2977291276661211,-0.8506993715208462,16.38775,7.5,2.0,2,[18.   21.25],1.625,[1.5 2. ],21.25,2.0,1.0,-2.0,1,2,0.0
74,15.717343750000003,3.861934538107501,21.802,8.208000000000002,13.593999999999998,0.6458333333333334,287.15299999999996,467.2795,-0.5154454289572447,-0.8049705917857852,17.723799999999997,8.0,2.0,2,[18.25 21.25],1.5,[1. 2.],21.25,2.0,1.0,-1.0,1,2,0.0
75,16.04070833333333,4.3884176412571785,23.802999999999997,7.311499999999999,16.4915,0.625,294.868,475.08599999999984,-0.43748698735837693,-0.6881340784344476,18.85555,11.0,1.5,2,[18.5 21. ],1.25,[1.5 2.5],21.0,2.5,1.0,-1.0,1,2,0.0
76,14.921437500000003,3.5620606960499357,21.454,7.699500000000002,13.754499999999998,0.625,269.915,446.3139999999999,-0.48011350906424954,-0.6659311483799937,14.57675,8.0,2.0,3,[18.  20.  21.5],0.75,[1.5 0.5 1.5],18.0,1.5,1.0,-2.0,1,2,0.0
77,14.603833333333332,3.3088204726365684,20.232,8.097500000000004,12.134499999999996,0.5833333333333334,257.9205,443.0635000000001,-0.29703441720226337,-0.6777454085402543,14.164750000000002,7.0,4.5,2,[ 8.75 20.25],5.75,[1. 4.],20.25,4.0,1.0,-3.0,1,2,0.0
78,15.524854166666664,3.6975722552641628,23.3545,8.368500000000001,14.986,0.6458333333333334,281.312,463.881,-0.2230607678413529,-0.5992138985037401,15.861500000000003,8.5,2.5,2,[18.75 21.25],1.25,[1. 2.],21.25,2.0,1.0,-1.0,1,2,0.0
79,14.922427083333332,3.7311169155350097,21.965999999999998,8.902000000000001,13.063999999999997,0.5625,266.258,450.01849999999996,0.032037862289028045,-0.8923505564569214,15.433999999999997,8.0,3.0,1,[19.75],,[4.],19.75,4.0,1.0,-1.0,1,2,0.0
80,15.258125,3.6643702072286577,21.879000000000005,8.756,13.123000000000005,0.5416666666666666,269.065,463.32500000000005,-0.0914273898015327,-0.8658234019888025,15.317500000000003,6.5,5.0,1,[19.75],,[5.],19.75,5.0,1.0,-2.0,1,2,0.0
81,15.233197916666667,3.354987629975307,21.7055,8.976999999999997,12.728500000000004,0.5833333333333334,271.93999999999994,459.2535,-0.3473623387359957,-0.6893395394884809,15.341249999999999,7.5,4.0,1,[19.75],,[3.],19.75,3.0,1.0,-1.0,1,2,0.0
82,15.002635416666669,3.888142044703013,22.7145,8.005,14.7095,0.5833333333333334,271.354,448.7725,-0.13913289031221937,-0.8335575109137006,15.35975,8.0,3.0,2,[18.25 21.  ],1.375,[3.  1.5],18.25,3.0,1.0,-1.0,1,2,0.0
83,15.626739583333334,4.391392168433017,24.444500000000005,8.1825,16.262000000000008,0.5208333333333334,286.7124999999999,463.371,0.06224462847277058,-0.7240502599655612,16.3135,7.0,3.0,1,[19.],,[3.5],19.0,3.5,1.0,-1.0,1,2,0.0
84,15.249218749999999,4.4765824947561015,23.082,7.847500000000001,15.2345,0.5,265.375,466.58750000000003,0.06416307751760436,-1.0220892484585071,15.46475,7.0,3.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,1,2,0.0
85,16.421249999999997,4.9597969863527025,25.564,7.949499999999999,17.6145,0.5625,301.7445,486.47549999999995,0.024154003038221135,-0.7246671246791729,16.75675,8.5,4.5,1,[19.25],,[4.],19.25,4.0,2.0,-1.0,3,2,0.0
86,17.498145833333332,5.86246688242097,28.308000000000007,7.438499999999998,20.86950000000001,0.625,325.413,514.4979999999999,-0.21842349831413874,-0.8718187084072233,17.87325,9.5,2.5,1,[18.75],,[4.],18.75,4.0,2.0,-1.0,3,2,0.0
87,17.104135416666665,5.106417874371819,27.28,8.683999999999997,18.596000000000004,0.5208333333333334,296.0055,524.9930000000002,0.028996346174446803,-0.7114241150993412,17.982,7.0,3.5,2,[ 8.  19.5],5.75,[0.5 3.5],19.5,3.5,1.0,-1.0,3,2,0.0
88,16.591604166666666,4.897096153757787,25.970000000000006,8.254500000000002,17.715500000000006,0.5625,291.93000000000006,504.46700000000004,-0.03683337239837138,-0.6782250881999548,17.112250000000007,11.0,2.5,1,[19.25],,[4.],19.25,4.0,2.0,-1.0,3,2,0.0
89,17.02094791666667,5.3728183549616055,29.209500000000002,7.821500000000002,21.387999999999998,0.5,307.65100000000007,509.3545000000001,0.1484312117092937,-0.4374932874492168,18.5155,6.5,3.0,1,[19.25],,[4.],19.25,4.0,1.0,-1.0,3,2,0.0
90,18.345114583333327,5.957431693061671,31.3795,8.059999999999999,23.3195,0.5625,338.25,542.3154999999999,0.02121772569702184,-0.6617840049271617,19.719749999999998,10.5,4.5,1,[19.],,[3.5],19.0,3.5,1.0,-1.0,3,2,0.0
91,18.57771875,6.396043877294264,32.80449999999999,8.486,24.31849999999999,0.5,324.8515,566.879,0.1889927031343166,-0.6745990465149285,20.645249999999997,7.5,6.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,3,2,0.0
92,18.443895833333336,6.249862775958843,33.5915,8.577,25.014500000000005,0.5208333333333334,335.096,550.211,0.16607341192182218,-0.45792590133225586,21.084250000000004,7.5,5.0,1,[18.75],,[4.],18.75,4.0,1.0,-1.0,3,2,0.0
93,18.055770833333334,5.780696726641115,28.567999999999998,8.192000000000004,20.375999999999994,0.4791666666666667,311.41550000000007,555.2615000000001,0.014608823692187236,-0.828873774847207,18.380000000000003,8.5,2.5,1,[20.],,[5.5],20.0,5.5,2.0,-1.0,3,2,0.0
94,20.004239583333334,7.209978530936009,33.89600000000001,8.244499999999999,25.65150000000001,0.5208333333333334,352.37500000000006,607.8285,0.14841498030759184,-0.7947168968816603,21.07025,11.0,4.0,1,[19.5],,[4.5],19.5,4.5,2.0,-1.0,3,2,0.0
95,21.34607291666666,7.635115154794642,35.0935,9.741000000000001,25.3525,0.4166666666666667,361.9665,662.645,0.28961942445947036,-0.9016734573051037,22.417250000000003,7.5,4.5,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,3,2,0.0
96,21.528322916666664,6.789923444347499,33.933499999999995,10.806000000000001,23.127499999999994,0.4791666666666667,376.82699999999994,656.5325,0.051790157419338206,-1.0570662745399386,22.369749999999996,9.5,4.5,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,3,2,0.0
97,20.308104166666666,7.369005377224662,33.778499999999994,8.567,25.211499999999994,0.5,356.07,618.719,0.03996243460231895,-1.0405740483536776,21.17275,8.5,3.0,1,[19.75],,[5.],19.75,5.0,1.0,-1.0,3,2,0.0
98,21.35276041666667,7.065961410603761,34.8805,10.3085,24.571999999999996,0.4791666666666667,375.60349999999994,649.329,0.06896311915786221,-0.9587264954017303,22.594499999999996,9.0,2.5,1,[19.5],,[4.5],19.5,4.5,1.0,-1.0,2,2,0.0
99,22.718854166666663,7.751307207603715,36.162,10.252499999999998,25.9095,0.5,397.1985,693.3065,0.09556843676274164,-0.9482335235130863,23.207250000000002,9.0,4.0,1,[19.25],,[4.],19.25,4.0,1.0,-1.0,2,2,0.0
100,22.75792708333334,7.923862542576159,38.819,10.404499999999999,28.414500000000004,0.5625,416.6145,675.7660000000001,0.04278970628476831,-0.8303978008027646,24.61175,11.0,5.0,2,[17.5  19.75],1.125,[0.5 3. ],19.75,3.0,1.0,-1.0,2,2,0.0
101,22.45967708333333,7.26616047273362,34.9045,10.723,24.1815,0.5833333333333334,439.76300000000003,638.3014999999999,-0.22551129576642215,-1.216294785997617,27.65005,14.0,3.0,1,[18.75],,[4.],18.75,4.0,1.0,-1.0,2,2,0.0
